player,seasons,poss,rapm,period_rank,overallrank,id
JaJuan Johnson,2008-12,1106,-1.07,629,13743,46473
Mickell Gladness,2009-13,994,-1.07,642,13744,46474
Chris McCullough,2012-16,1437,-1.07,670,13745,46475
Jacob Evans,2016-20,2716,-1.07,795,13746,46476
Bismack Biyombo,2014-18,32625,-1.07,731,13747,46477
Earl Barron,2015-19,558,-1.07,762,13748,46478
George Zidek,1998-02,254,-1.07,615,13749,46479
Orien Greene,2005-09,5956,-1.07,640,13750,46480
Sherron Collins,2010-14,244,-1.07,629,13751,46481
Jarvis Varnado,2011-15,1589,-1.07,653,13752,46482
Devin Ebanks,2007-11,481,-1.07,615,13753,46483
Enes Kanter,2011-15,24006,-1.07,654,13754,46484
Adam Keefe,2001-05,3191,-1.07,603,13755,46485
Deyonta Davis,2016-20,5290,-1.07,796,13756,46486
Deyonta Davis,2014-18,4780,-1.07,732,13757,46487
Malik Allen,2001-05,14169,-1.07,604,13758,46488
Gabe Pruitt,2006-10,1840,-1.07,621,13759,46489
Devin Green,2004-08,504,-1.07,638,13760,46490
Patrick O'Bryant,2008-12,1652,-1.07,630,13761,46491
Dana Barros,2000-04,10847,-1.07,604,13762,46492
DeJuan Blair,2012-16,16530,-1.07,671,13763,46493
Ben Hansbrough,2010-14,945,-1.07,630,13764,46494
Devin Green,2003-07,504,-1.07,642,13765,46495
Ike Austin,1999-03,13252,-1.07,607,13766,46496
Arinze Onuaku,2016-20,104,-1.07,797,13767,46497
Hilton Armstrong,2007-11,13334,-1.07,616,13768,46498
Vitor Faverani,2011-15,1855,-1.07,655,13769,46499
Alando Tucker,2010-14,378,-1.07,631,13770,46500
Hedo Turkoglu,2013-17,5650,-1.07,684,13771,46501
Qyntel Woods,2002-06,7256,-1.07,614,13772,46502
Vladimir Stepania,1999-03,11917,-1.07,608,13773,46503
James Collins,1998-02,321,-1.07,616,13774,46504
Lou Amundson,2009-13,17816,-1.07,643,13775,46505
Dalibor Bagaric,1997-01,952,-1.07,562,13776,46506
Ben Gordon,2011-15,23210,-1.07,656,13777,46507
Lorenzen Wright,2001-05,34752,-1.07,605,13778,46508
Nazr Mohammed,2001-05,31196,-1.07,606,13779,46509
Flip Murray,2002-06,22236,-1.07,615,13780,46510
Gary Forbes,2011-15,5908,-1.07,657,13781,46511
Josh Selby,2009-13,1159,-1.07,644,13782,46512
Mateen Cleaves,2005-09,1094,-1.07,641,13783,46513
Vladimir Stepania,1998-02,6277,-1.07,617,13784,46514
Oleksiy Pecherov,2005-09,2315,-1.07,642,13785,46515
Marcus Georges-Hunt,2013-17,192,-1.07,685,13786,46516
Michael Doleac,2007-11,3572,-1.07,617,13787,46517
Ronnie Brewer,2013-17,3889,-1.07,686,13788,46518
Vinny Del Negro,1999-03,12585,-1.08,609,13789,46519
Robert Sacre,2010-14,5296,-1.08,632,13790,46520
Lawrence Funderburke,2002-06,4275,-1.08,616,13791,46521
Boniface Ndong,2004-08,567,-1.08,639,13792,46522
Willie Green,2009-13,28831,-1.08,645,13793,46523
Sherron Collins,2011-15,244,-1.08,658,13794,46524
Jarvis Varnado,2010-14,1589,-1.08,633,13795,46525
Chucky Brown,1999-03,10074,-1.08,610,13796,46526
Mike Dunleavy,2016-20,6562,-1.08,798,13797,46527
Moochie Norris,2005-09,2823,-1.08,643,13798,46528
Isaiah Canaan,2014-18,17301,-1.08,733,13799,46529
Matt Bullard,2002-06,1294,-1.08,617,13800,46530
Anthony Carter,2007-11,23222,-1.08,618,13801,46531
Greg Smith,2011-15,6943,-1.08,659,13802,46532
Deonte Burton,2016-20,2561,-1.08,799,13803,46533
Randy Livingston,1997-01,5347,-1.08,563,13804,46534
Nolan Smith,2010-14,3166,-1.08,634,13805,46535
Alonzo Gee,2011-15,27622,-1.08,660,13806,46536
Jonas Valanciunas,2010-14,15625,-1.08,635,13807,46537
Terrel Harris,2008-12,1274,-1.08,631,13808,46538
Kim English,2011-15,1569,-1.08,661,13809,46539
Nicolas Laprovittola,2014-18,670,-1.08,734,13810,46540
James Cotton,1999-03,286,-1.08,611,13811,46541
Dalibor Bagaric,2000-04,3612,-1.08,605,13812,46542
Adam Keefe,2000-04,5387,-1.08,606,13813,46543
Michael Bradley,2006-10,1349,-1.08,622,13814,46544
Antoine Wright,2011-15,115,-1.08,662,13815,46545
Nazr Mohammed,2007-11,20138,-1.08,619,13816,46546
Chandler Parsons,2017-21,7500,-1.08,807,13817,46547
Tony Wroten,2009-13,1172,-1.08,646,13818,46548
Eric Moreland,2016-20,3752,-1.08,800,13819,46549
Chris Dudley,2002-06,916,-1.08,618,13820,46550
Kyle Singler,2016-20,6181,-1.08,801,13821,46551
Drew Gooden,2007-11,35716,-1.08,620,13822,46552
Bimbo Coles,2004-08,591,-1.08,640,13823,46553
Daniel Orton,2009-13,1180,-1.08,647,13824,46554
Corey Benjamin,1997-01,7511,-1.08,564,13825,46555
Antoine Carr,1999-03,1567,-1.08,612,13826,46556
Ronnie Brewer,2014-18,631,-1.08,735,13827,46557
Shelden Williams,2009-13,12955,-1.08,648,13828,46558
Sherron Collins,2008-12,244,-1.08,632,13829,46559
Georges Niang,2016-20,7762,-1.08,802,13830,46560
Michael Hawkins,2001-05,275,-1.08,607,13831,46561
Kelvin Cato,2006-10,1716,-1.08,623,13832,46562
Hasheem Thabeet,2007-11,4896,-1.08,621,13833,46563
Dion Glover,1997-01,5272,-1.08,565,13834,46564
Evan Turner,2015-19,45841,-1.08,763,13835,46565
Jason Collier,2000-04,4549,-1.08,607,13836,46566
Marcus Vinicius,2003-07,385,-1.08,643,13837,46567
Kevin Ollie,2010-14,1038,-1.08,636,13838,46568
Travis Outlaw,2002-06,7282,-1.09,619,13839,46569
Kyle Anderson,2012-16,7098,-1.09,672,13840,46570
Gary Neal,2011-15,31745,-1.09,663,13841,46571
Shannon Brown,2006-10,14504,-1.09,624,13842,46572
Justin Reed,2002-06,4322,-1.09,620,13843,46573
Lindsey Hunter,2006-10,9741,-1.09,625,13844,46574
Jamaal Tinsley,2014-18,412,-1.09,736,13845,46575
Antoine Rigaudeau,2002-06,331,-1.09,621,13846,46576
Erick Green,2014-18,1776,-1.09,737,13847,46577
Boniface Ndong,2005-09,567,-1.09,644,13848,46578
Deyonta Davis,2015-19,5290,-1.09,764,13849,46579
Gabe Pruitt,2007-11,1840,-1.09,622,13850,46580
Jordan Hamilton,2012-16,8373,-1.09,673,13851,46581
Sherron Collins,2009-13,244,-1.09,649,13852,46582
Boniface Ndong,2002-06,567,-1.09,622,13853,46583
Brad Lohaus,1997-01,391,-1.09,566,13854,46584
Tyronn Lue,2005-09,22260,-1.09,645,13855,46585
Mamadou N'diaye,2001-05,3236,-1.09,608,13856,46586
Loren Woods,2004-08,5748,-1.09,641,13857,46587
Rodney Purvis,2016-20,1152,-1.09,803,13858,46588
Alan Henderson,1999-03,27479,-1.09,613,13859,46589
LaPhonso Ellis,1998-02,29294,-1.09,618,13860,46590
Rasual Butler,2010-14,17049,-1.09,637,13861,46591
Arnett Moultrie,2014-18,783,-1.09,738,13862,46592
Devin Green,2006-10,504,-1.09,626,13863,46593
Keith McLeod,2004-08,13750,-1.09,642,13864,46594
Devin Green,2005-09,504,-1.09,646,13865,46595
Joel Anthony,2006-10,11649,-1.09,627,13866,46596
Rodney White,2001-05,12649,-1.09,609,13867,46597
Josh Hall,2017-21,1422,-1.09,808,13868,46598
Dennis Smith Jr.,2016-20,16522,-1.09,804,13869,46599
MarShon Brooks,2009-13,9792,-1.09,650,13870,46600
Dahntay Jones,2005-09,21527,-1.09,647,13871,46601
JaJuan Johnson,2009-13,1106,-1.09,651,13872,46602
Chris Porter,2000-04,4394,-1.09,608,13873,46603
Efthimios Rentzias,2001-05,524,-1.09,610,13874,46604
Robin Lopez,2005-09,2428,-1.09,648,13875,46605
Marc Jackson,2007-11,3784,-1.09,623,13876,46606
Patty Mills,2008-12,4494,-1.09,633,13877,46607
Chris Porter,1997-01,4394,-1.09,567,13878,46608
Dahntay Jones,2006-10,26230,-1.09,628,13879,46609
Ruben Wolkowyski,2002-06,89,-1.09,623,13880,46610
Zeljko Rebraca,2003-07,7944,-1.09,644,13881,46611
Ruben Wolkowyski,2003-07,89,-1.09,645,13882,46612
James Collins,1997-01,321,-1.09,568,13883,46613
Alonzo Gee,2016-20,6923,-1.09,805,13884,46614
Kelenna Azubuike,2004-08,9928,-1.09,643,13885,46615
Jodie Meeks,2016-20,8645,-1.09,806,13886,46616
Sebastian Telfair,2002-06,10805,-1.09,624,13887,46617
Dalibor Bagaric,2001-05,3612,-1.09,611,13888,46618
Eric Piatkowski,2006-10,1856,-1.09,629,13889,46619
Carlos Boozer,2012-16,36777,-1.09,674,13890,46620
Jan Vesely,2013-17,5256,-1.09,687,13891,46621
Toby Bailey,1999-03,2895,-1.09,614,13892,46622
Kwame Brown,2006-10,23479,-1.09,630,13893,46623
Randy Livingston,2006-10,180,-1.09,631,13894,46624
Rodney Carney,2003-07,4448,-1.09,646,13895,46625
Slava Medvedenko,2003-07,11795,-1.09,647,13896,46626
Jerome Robinson,2017-21,7273,-1.09,809,13897,46627
Bruno Caboclo,2014-18,823,-1.09,739,13898,46628
Anthony Carter,2005-09,22423,-1.09,649,13899,46629
Sonny Weems,2005-09,225,-1.09,650,13900,46630
J.R. Bremer,2001-05,7808,-1.09,612,13901,46631
Jason Hart,2007-11,7133,-1.09,624,13902,46632
Dorell Wright,2002-06,630,-1.09,625,13903,46633
George Zidek,1997-01,254,-1.09,569,13904,46634
Sean Marks,2002-06,3593,-1.09,626,13905,46635
Cody Zeller,2010-14,5966,-1.09,638,13906,46636
Will Bynum,2002-06,620,-1.10,627,13907,46637
Sonny Weems,2010-14,10811,-1.10,639,13908,46638
DaJuan Summers,2008-12,3057,-1.10,634,13909,46639
Damien Wilkins,2008-12,22219,-1.10,635,13910,46640
Daniel Orton,2011-15,2214,-1.10,664,13911,46641
DeAndre Jordan,2007-11,15072,-1.10,625,13912,46642
Anthony Roberson,2008-12,1125,-1.10,636,13913,46643
Nikoloz Tskitishvili,2006-10,447,-1.10,632,13914,46644
Boniface Ndong,2003-07,567,-1.10,648,13915,46645
Craig Smith,2012-16,1782,-1.10,675,13916,46646
Lucious Harris,2005-09,4202,-1.10,651,13917,46647
Kobe Bryant,2015-19,12235,-1.10,765,13918,46648
Michael Ruffin,2004-08,16499,-1.10,644,13919,46649
Devean George,2009-13,5762,-1.10,652,13920,46650
Acie Law,2004-08,3702,-1.10,645,13921,46651
DeSagana Diop,2000-04,6709,-1.10,609,13922,46652
Donny Marshall,2000-04,714,-1.10,610,13923,46653
Damon Stoudamire,2007-11,9925,-1.10,626,13924,46654
Bryce Cotton,2016-20,146,-1.10,807,13925,46655
Robert Swift,2008-12,1724,-1.10,637,13926,46656
Jarvis Varnado,2013-17,1589,-1.10,688,13927,46657
Mickell Gladness,2010-14,994,-1.10,640,13928,46658
Mike Bibby,2012-16,2978,-1.10,676,13929,46659
Jarell Eddie,2015-19,912,-1.10,766,13930,46660
Morris Almond,2008-12,1376,-1.10,638,13931,46661
Cory Alexander,2003-07,781,-1.10,649,13932,46662
Steven Hunter,1999-03,3830,-1.10,615,13933,46663
Predrag Drobnjak,2002-06,20624,-1.10,628,13934,46664
Antoine Rigaudeau,2000-04,331,-1.10,611,13935,46665
Marcus Morris Sr.,2009-13,6501,-1.10,653,13936,46666
Jerian Grant,2016-20,20300,-1.10,808,13937,46667
Tyrus Thomas,2013-17,1391,-1.10,689,13938,46668
Anthony Roberson,2009-13,1125,-1.10,654,13939,46669
Kwame Brown,2008-12,16058,-1.10,639,13940,46670
Rasual Butler,2014-18,9419,-1.10,740,13941,46671
J.R. Bremer,2000-04,7808,-1.10,612,13942,46672
Mason Plumlee,2011-15,12594,-1.10,665,13943,46673
Lamar Stevens,2017-21,2025,-1.10,810,13944,46674
Andrei Kirilenko,2015-19,143,-1.10,767,13945,46675
Damon Jones,1997-01,8066,-1.10,570,13946,46676
Brad Lohaus,1998-02,391,-1.10,619,13947,46677
Corey Benjamin,1998-02,7511,-1.10,620,13948,46678
Lee Nailon,2003-07,12670,-1.10,650,13949,46679
Bernard Robinson,2001-05,1288,-1.10,613,13950,46680
Loren Woods,2000-04,5042,-1.10,613,13951,46681
Jeremy Tyler,2013-17,1777,-1.10,690,13952,46682
Andris Biedrins,2009-13,20820,-1.10,655,13953,46683
Roy Rogers,1997-01,1788,-1.10,571,13954,46684
Cedric Henderson,1997-01,23432,-1.11,572,13955,46685
Ersan Ilyasova,2005-09,3730,-1.11,652,13956,46686
Rodney Purvis,2014-18,1152,-1.11,741,13957,46687
Blake Ahearn,2007-11,688,-1.11,627,13958,46688
Tony Battie,2006-10,20319,-1.11,633,13959,46689
Jan Vesely,2010-14,9356,-1.11,641,13960,46690
Troy Williams,2014-18,3612,-1.11,742,13961,46691
Wayman Tisdale,1997-01,295,-1.11,573,13962,46692
Andrew Nicholson,2016-20,4567,-1.11,809,13963,46693
Willie Green,2008-12,32656,-1.11,640,13964,46694
Antonius Cleveland,2015-19,498,-1.11,768,13965,46695
Calvin Booth,2000-04,12465,-1.11,614,13966,46696
Al Jefferson,2015-19,18633,-1.11,769,13967,46697
Dalibor Bagaric,1999-03,3612,-1.11,616,13968,46698
Doug Overton,1998-02,5880,-1.11,621,13969,46699
Bojan Bogdanovic,2011-15,8680,-1.11,666,13970,46700
Jarell Eddie,2012-16,602,-1.11,677,13971,46701
Mario Bennett,2000-04,18,-1.11,615,13972,46702
Sean Rooks,2000-04,19301,-1.11,616,13973,46703
Cedric Henderson,1999-03,13454,-1.11,617,13974,46704
Ben Gordon,2014-18,4119,-1.11,743,13975,46705
Jarrett Jack,2004-08,23644,-1.11,646,13976,46706
Quincy Douby,2006-10,6073,-1.11,634,13977,46707
Mike Muscala,2013-17,11949,-1.11,691,13978,46708
Quincy Pondexter,2017-21,2032,-1.11,811,13979,46709
Marc Jackson,2006-10,7540,-1.11,635,13980,46710
Adam Harrington,2003-07,422,-1.11,651,13981,46711
Antoine Rigaudeau,1999-03,331,-1.11,618,13982,46712
Rodney Purvis,2015-19,1152,-1.11,770,13983,46713
Britton Johnsen,2000-04,1051,-1.11,617,13984,46714
Rodney Rogers,2005-09,5470,-1.11,653,13985,46715
Josh Selby,2011-15,1159,-1.11,667,13986,46716
Devin Brown,2006-10,27143,-1.11,636,13987,46717
Ian Mahinmi,2010-14,20193,-1.11,642,13988,46718
Lorenzo Williams,1998-02,524,-1.11,622,13989,46719
Zoran Planinic,2004-08,5862,-1.11,647,13990,46720
Kobe Bryant,2016-20,7456,-1.11,810,13991,46721
Demetrius Jackson,2016-20,551,-1.11,811,13992,46722
Efthimios Rentzias,2000-04,524,-1.11,618,13993,46723
Craig Brackins,2012-16,328,-1.11,678,13994,46724
Dan Langhi,1999-03,4436,-1.12,619,13995,46725
Cole Aldrich,2008-12,1373,-1.12,641,13996,46726
Wesley Johnson,2017-21,11657,-1.12,812,13997,46727
Lindsey Hunter,2007-11,6904,-1.12,628,13998,46728
Gabe Pruitt,2005-09,1840,-1.12,654,13999,46729
Troy Williams,2013-17,2355,-1.12,692,14000,46730
Maurice Taylor,1998-02,24160,-1.12,623,14001,46731
Sam Mitchell,1997-01,24452,-1.12,574,14002,46732
Stanley Johnson,2017-21,22870,-1.12,813,14003,46733
Cory Alexander,2002-06,781,-1.12,629,14004,46734
Jamaal Magloire,2007-11,12147,-1.12,629,14005,46735
Markus Howard,2017-21,1736,-1.12,814,14006,46736
Zach Norvell,2017-21,175,-1.12,815,14007,46737
Art Long,2002-06,4412,-1.12,630,14008,46738
Zach Norvell,2016-20,175,-1.12,812,14009,46739
Jason Maxiell,2015-19,3382,-1.12,771,14010,46740
Nik Stauskas,2016-20,22392,-1.12,813,14011,46741
Ian Mahinmi,2009-13,13657,-1.12,656,14012,46742
Demetrius Jackson,2015-19,551,-1.12,772,14013,46743
Francisco Elson,2007-11,15938,-1.12,630,14014,46744
Willie Green,2005-09,28254,-1.12,655,14015,46745
Killian Hayes,2017-21,2745,-1.12,816,14016,46746
Damir Markota,2003-07,650,-1.12,652,14017,46747
Will Bynum,2004-08,620,-1.12,648,14018,46748
Marreese Speights,2005-09,4933,-1.12,656,14019,46749
Aaron Harrison,2014-18,1384,-1.12,744,14020,46750
Ersan Ilyasova,2004-08,3730,-1.12,649,14021,46751
Efthimios Rentzias,1999-03,524,-1.12,620,14022,46752
Sean Marks,1999-03,2167,-1.12,621,14023,46753
Antoine Rigaudeau,2001-05,331,-1.12,614,14024,46754
Maceo Baston,1999-03,397,-1.12,622,14025,46755
Stanley Roberts,1998-02,5330,-1.12,624,14026,46756
Bruno Caboclo,2013-17,410,-1.12,693,14027,46757
Anthony Randolph,2009-13,13671,-1.12,657,14028,46758
Luke Ridnour,2003-07,34363,-1.12,653,14029,46759
Toby Bailey,1998-02,2895,-1.12,625,14030,46760
Anthony Carter,2004-08,13939,-1.12,650,14031,46761
Keljin Blevins,2017-21,363,-1.12,817,14032,46762
Earl Boykins,1997-01,2278,-1.12,575,14033,46763
Cory Alexander,2004-08,781,-1.12,651,14034,46764
Roy Rogers,1998-02,1788,-1.12,626,14035,46765
Shabazz Muhammad,2013-17,17165,-1.12,694,14036,46766
Adam Harrington,2002-06,422,-1.12,631,14037,46767
Bismack Biyombo,2016-20,30659,-1.12,814,14038,46768
Blake Ahearn,2006-10,688,-1.12,637,14039,46769
Furkan Aldemir,2014-18,2089,-1.12,745,14040,46770
Kim English,2009-13,1569,-1.12,658,14041,46771
Damir Markota,2004-08,650,-1.12,652,14042,46772
Lawrence Funderburke,2000-04,10999,-1.12,619,14043,46773
Mateen Cleaves,2003-07,1683,-1.13,654,14044,46774
Mickell Gladness,2011-15,994,-1.13,668,14045,46775
Earl Barron,2003-07,922,-1.13,655,14046,46776
Nick Van Exel,2003-07,27731,-1.13,656,14047,46777
Vernon Maxwell,2000-04,6533,-1.13,620,14048,46778
Ben Hansbrough,2012-16,945,-1.13,679,14049,46779
Patrick Williams,2017-21,8075,-1.13,818,14050,46780
Matt Carroll,2012-16,2241,-1.13,680,14051,46781
Doron Lamb,2009-13,2244,-1.13,659,14052,46782
Vitor Faverani,2013-17,1855,-1.13,695,14053,46783
Khyri Thomas,2016-20,1155,-1.13,815,14054,46784
Kim English,2012-16,1569,-1.13,681,14055,46785
Greg Buckner,2007-11,10764,-1.13,631,14056,46786
Charles Jenkins,2008-12,3452,-1.13,642,14057,46787
Blake Ahearn,2005-09,688,-1.13,657,14058,46788
Luke Jackson,2003-07,1978,-1.13,657,14059,46789
Anthony Randolph,2007-11,10068,-1.13,632,14060,46790
Michael Olowokandi,2005-09,8618,-1.13,658,14061,46791
Travis Diener,2010-14,270,-1.13,643,14062,46792
Will Bynum,2003-07,620,-1.13,658,14063,46793
Damir Markota,2005-09,650,-1.13,659,14064,46794
Donatas Motiejunas,2015-19,13118,-1.13,773,14065,46795
Mike Wilks,2008-12,934,-1.13,643,14066,46796
Zach LaVine,2016-20,36014,-1.13,816,14067,46797
Dan Langhi,2001-05,4572,-1.13,615,14068,46798
Hakim Warrick,2002-06,2959,-1.13,632,14069,46799
Kevin Willis,2005-09,1433,-1.13,660,14070,46800
Aaron Harrison,2017-21,991,-1.13,819,14071,46801
Adonal Foyle,2006-10,12184,-1.13,638,14072,46802
Furkan Aldemir,2015-19,2089,-1.13,774,14073,46803
Emmanuel Mudiay,2013-17,14035,-1.13,696,14074,46804
Shabazz Muhammad,2011-15,4565,-1.13,669,14075,46805
JR Smith,2001-05,6725,-1.13,616,14076,46806
Jannero Pargo,2010-14,8910,-1.13,644,14077,46807
Reece Gaines,2004-08,2221,-1.13,653,14078,46808
DaJuan Summers,2010-14,3083,-1.13,645,14079,46809
Mario Bennett,1999-03,91,-1.13,623,14080,46810
Isaiah Canaan,2012-16,12624,-1.13,682,14081,46811
Mamadou N'diaye,2003-07,3037,-1.13,659,14082,46812
Brian Skinner,2002-06,23582,-1.13,633,14083,46813
Kosta Koufos,2015-19,25028,-1.13,775,14084,46814
Elliot Perry,1997-01,12408,-1.13,576,14085,46815
Yi Jianlian,2010-14,11293,-1.14,646,14086,46816
Thomas Robinson,2017-21,2243,-1.14,820,14087,46817
Ike Austin,2001-05,3854,-1.14,617,14088,46818
James Anderson,2007-11,1094,-1.14,633,14089,46819
Tayshaun Prince,2015-19,10834,-1.14,776,14090,46820
DeSagana Diop,2012-16,2080,-1.14,683,14091,46821
Jonah Bolden,2016-20,3601,-1.14,817,14092,46822
Viacheslav Kravtsov,2014-18,238,-1.14,746,14093,46823
Orien Greene,2004-08,5956,-1.14,654,14094,46824
Ben Hansbrough,2011-15,945,-1.14,670,14095,46825
Ryan Stack,2000-04,798,-1.14,621,14096,46826
JaJuan Johnson,2012-16,1106,-1.14,684,14097,46827
Cory Alexander,2005-09,781,-1.14,661,14098,46828
Amar'e Stoudemire,2013-17,16909,-1.14,697,14099,46829
Jorge Gutierrez,2015-19,1018,-1.14,777,14100,46830
Mason Plumlee,2010-14,5628,-1.14,647,14101,46831
Stephen Graham,2009-13,9403,-1.14,660,14102,46832
Nikola Pekovic,2016-20,579,-1.14,818,14103,46833
DeQuan Jones,2009-13,3086,-1.14,661,14104,46834
Jerome James,2005-09,9459,-1.14,662,14105,46835
Gary Neal,2010-14,27147,-1.14,648,14106,46836
Joel Anthony,2007-11,21084,-1.14,634,14107,46837
Ha Ha,2003-07,1171,-1.14,660,14108,46838
Evan Turner,2012-16,52373,-1.14,685,14109,46839
Donny Marshall,1999-03,714,-1.14,624,14110,46840
Will Barton,2013-17,25629,-1.14,698,14111,46841
Jordan Mickey,2016-20,2059,-1.14,819,14112,46842
Jamaal Magloire,2006-10,21524,-1.14,639,14113,46843
Perry Jones III,2010-14,4458,-1.14,649,14114,46844
Tierre Brown,1999-03,2150,-1.14,625,14115,46845
Otis Thorpe,2000-04,6593,-1.14,622,14116,46846
Henry Sims,2016-20,1055,-1.14,820,14117,46847
Anthony Carter,2002-06,12295,-1.14,634,14118,46848
Alex Len,2015-19,32479,-1.14,778,14119,46849
J.R. Bremer,1999-03,6199,-1.14,626,14120,46850
Mark Bryant,1999-03,13135,-1.14,627,14121,46851
Marty Conlon,2000-04,17,-1.14,623,14122,46852
Monty Williams,2000-04,18004,-1.14,624,14123,46853
Pooh Richardson,1998-02,4532,-1.15,627,14124,46854
Larry Drew II,2014-18,1104,-1.15,747,14125,46855
Adam Harrington,2001-05,422,-1.15,618,14126,46856
Demetrius Jackson,2017-21,551,-1.15,821,14127,46857
Adonal Foyle,1998-02,22228,-1.15,628,14128,46858
Mamadou N'diaye,2002-06,3199,-1.15,635,14129,46859
Larry Hughes,2010-14,5165,-1.15,650,14130,46860
Kevin Martin,2014-18,18661,-1.15,748,14131,46861
Kwame Brown,2005-09,24984,-1.15,663,14132,46862
JaKarr Sampson,2015-19,11054,-1.15,779,14133,46863
Brian Scalabrine,2001-05,12603,-1.15,619,14134,46864
Arinze Onuaku,2013-17,488,-1.15,699,14135,46865
Kendall Marshall,2016-20,1650,-1.15,821,14136,46866
Hanno Mottola,1998-02,8909,-1.15,629,14137,46867
Olden Polynice,1997-01,25898,-1.15,577,14138,46868
Ryan Hollins,2012-16,11385,-1.15,686,14139,46869
Kenyon Martin Jr.,2017-21,4461,-1.15,822,14140,46870
Dennis Horner,2012-16,82,-1.15,687,14141,46871
Jeff Green,2010-14,45052,-1.15,651,14142,46872
Anthony Bennett,2017-21,1112,-1.15,823,14143,46873
Tyshawn Taylor,2009-13,863,-1.15,662,14144,46874
Michael Ruffin,2006-10,8151,-1.15,640,14145,46875
Jeremy Richardson,2004-08,646,-1.15,655,14146,46876
Ricky Davis,2007-11,27343,-1.15,635,14147,46877
Keith McLeod,2000-04,1390,-1.15,625,14148,46878
Norman Richardson,1998-02,265,-1.15,630,14149,46879
Udonis Haslem,2010-14,33292,-1.15,652,14150,46880
Norris Cole,2011-15,32803,-1.15,671,14151,46881
Mike Miller,2013-17,18000,-1.15,700,14152,46882
Jamison Brewer,2005-09,657,-1.15,664,14153,46883
Doug Overton,1997-01,5385,-1.15,578,14154,46884
Hilton Armstrong,2009-13,7802,-1.15,663,14155,46885
Alexander Johnson,2008-12,1994,-1.15,644,14156,46886
Tamar Slay,2004-08,986,-1.15,656,14157,46887
Tony Battie,2010-14,3287,-1.15,653,14158,46888
Adam Harrington,2000-04,422,-1.16,626,14159,46889
Rafer Alston,2000-04,19811,-1.16,627,14160,46890
Dennis Horner,2011-15,82,-1.16,672,14161,46891
Charlie Villanueva,2012-16,11486,-1.16,688,14162,46892
Kay Felder,2017-21,2094,-1.16,824,14163,46893
Eddie Gill,2003-07,4961,-1.16,661,14164,46894
Mike Penberthy,1997-01,3225,-1.16,579,14165,46895
Loy Vaught,1999-03,4926,-1.16,628,14166,46896
T.J. McConnell,2015-19,30216,-1.16,780,14167,46897
Moses Brown,2016-20,139,-1.16,822,14168,46898
John Thomas,2000-04,1851,-1.16,628,14169,46899
Jerian Grant,2017-21,15377,-1.16,825,14170,46900
Pooh Richardson,1997-01,4647,-1.16,580,14171,46901
Dean Oliver,1998-02,549,-1.16,631,14172,46902
Calvin Booth,1999-03,7959,-1.16,629,14173,46903
Malachi Richardson,2015-19,2504,-1.16,781,14174,46904
Calvin Booth,2001-05,13781,-1.16,620,14175,46905
Ira Newble,2003-07,20653,-1.16,662,14176,46906
JaJuan Johnson,2010-14,1106,-1.16,654,14177,46907
Festus Ezeli,2013-17,13662,-1.16,701,14178,46908
Boniface Ndong,2006-10,567,-1.16,641,14179,46909
John Henson,2015-19,23205,-1.16,782,14180,46910
Tierre Brown,2005-09,3880,-1.16,665,14181,46911
Yi Jianlian,2007-11,21795,-1.16,636,14182,46912
Scott Williams,2003-07,6602,-1.16,663,14183,46913
